TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
CSAB4;47,50;1,39;22,47;1,78;0,90;-64,90;2.145,03;3.749,88;39,28;34,11;;;842,49;5,78;-1,13;4,50;7,93;4,01;;0,51;0,49;0,00;-33,40;-4,28;24.792,67;26,65;2,11;0,70;311.040.000,00
CSAN3;17,34;2,46;-28,23;1,82;0,24;24,70;24,32;-2,76;3,20;7,66;4,37;2,48;0,78;2,95;-0,30;1,65;-6,45;-0,86;9,34;0,13;0,66;0,31;38,95;;102.499.867,41;9,57;-0,62;0,23;32.627.574.926,12
CSED3;4,10;1,63;31,85;1,10;0,33;46,43;16,70;2,26;4,31;5,04;0,66;0,17;0,72;5,08;-0,43;1,41;3,46;1,04;14,78;0,30;0,70;0,46;15,05;-10,96;1.903.741,70;3,83;0,13;-2,19;1.548.945.733,44
CSMG3;18,02;8,23;6,35;0,91;0,51;39,51;22,15;16,06;4,60;6,87;2,16;0,43;1,02;17,44;-0,62;1,19;14,28;8,01;10,92;0,56;0,44;0,50;7,38;14,07;42.556.157,67;19,94;2,85;0,04;6.874.975.487,52
CSNA3;11,94;24,07;-27,20;0,87;0,19;25,51;9,10;-1,34;3,99;11,04;7,06;1,54;0,36;1,65;-0,29;1,53;-3,21;-0,71;6,05;0,22;0,75;0,53;19,08;;98.239.400,41;13,94;-0,45;0,23;16.112.041.456,05
CSRN3;24,40;6,98;6,87;2,67;0,76;31,85;26,54;16,42;4,25;6,99;2,23;1,40;1,13;-33,46;-0,98;0,91;38,87;11,01;20,58;0,28;0,72;0,67;10,30;26,04;17.232,13;9,17;3,56;1,07;4.260.245.507,56
CSRN5;28,25;6,66;7,93;3,08;0,87;31,85;26,54;16,42;4,91;6,99;2,23;1,40;1,30;-38,60;-1,13;0,91;38,87;11,01;20,58;0,28;0,72;0,67;10,30;26,04;11.835,00;9,17;3,56;1,24;4.260.245.507,56
CSRN6;27,60;6,82;7,74;3,01;0,85;31,85;26,54;16,42;4,79;6,99;2,23;1,40;1,27;-37,71;-1,10;0,91;38,87;11,01;20,58;0,28;0,72;0,67;10,30;26,04;6.135,75;9,17;3,56;1,21;4.260.245.507,56
CSUD3;16,25;6,05;8,28;1,70;1,12;38,91;20,38;15,10;6,14;6,58;0,15;0,04;1,25;27,45;-1,53;1,18;20,49;13,57;16,94;0,66;0,34;0,90;1,99;12,41;1.521.077,07;9,47;1,94;0,36;671.726.000,00
CURY3;15,76;1,71;11,71;4,79;1,63;37,70;19,83;15,61;9,22;9,12;-0,67;-0,35;1,83;3,31;-7,14;2,77;40,92;13,92;27,31;0,34;0,61;0,89;22,62;28,47;28.649.216,74;3,31;1,35;0,50;4.623.301.393,92
CXSE3;11,10;7,84;9,78;2,78;2,75;;;;8,73;8,34;-0,22;-0,07;;38,70;-3,00;7,44;28,48;28,16;27,16;0,99;0,01;0,00;;21,07;37.458.402,59;3,95;1,13;0,20;33.030.000.000,00
CYRE3;21,60;2,39;9,10;1,14;0,51;32,16;18,04;16,06;8,10;10,70;1,86;0,26;1,46;1,55;-1,07;2,65;12,49;5,58;7,01;0,45;0,51;0,35;15,15;;126.170.349,93;18,81;2,35;0,41;8.546.501.042,62
DEXP3;11,41;2,44;6,99;1,59;0,75;19,83;14,51;8,06;3,88;3,69;-0,21;-0,09;0,56;1,73;-2,08;3,06;22,78;10,68;19,71;0,47;0,44;1,33;34,10;12,80;933.044,52;6,92;1,58;-0,49;1.027.256.012,10
DEXP4;9,97;2,88;6,03;1,37;0,64;19,83;14,51;8,06;3,35;3,69;-0,21;-0,09;0,49;1,49;-1,80;3,06;22,78;10,68;19,71;0,47;0,44;1,33;34,10;12,80;47.361,67;6,92;1,58;-0,42;1.027.256.012,10
DIRR3;20,03;3,55;11,29;2,35;0,50;34,89;19,88;13,36;7,58;8,70;0,79;0,25;1,51;1,45;-0,97;3,61;20,83;4,46;13,08;0,21;0,76;0,33;23,53;;39.157.778,56;8,39;1,75;0,10;3.423.155.000,00
DXCO3;7,63;4,45;9,34;1,04;0,39;34,51;18,45;8,56;4,34;7,68;3,00;0,72;0,80;4,36;-0,56;1,40;11,08;4,14;11,43;0,37;0,62;0,48;16,29;29,31;37.058.389,15;7,35;0,81;-0,20;6.244.509.132,06
EALT3;8,30;2,59;5,96;0,84;0,35;22,14;10,71;6,67;3,71;6,00;2,01;0,45;0,40;-222,06;-0,55;1,00;14,12;5,94;14,09;0,42;0,58;0,89;23,92;0,44;4.840,69;9,86;1,39;-0,17;191.850.000,00
EALT4;9,14;2,71;6,25;0,88;0,37;22,14;10,71;6,67;3,89;6,00;2,01;0,45;0,42;-232,76;-0,58;1,00;14,12;5,94;14,09;0,42;0,58;0,89;23,92;0,44;95.863,11;9,86;1,39;-0,18;191.850.000,00
EGIE3;41,21;8,59;10,41;4,04;0,84;50,32;52,92;28,48;5,60;7,97;2,21;1,59;2,96;19,82;-1,04;1,28;38,82;8,04;18,88;0,21;0,77;0,28;11,18;10,08;62.666.449,15;10,22;3,97;0,12;33.697.815.662,00
EKTR3;34,00;10,63;6,90;2,09;0,64;26,84;21,56;11,25;3,60;6,28;2,47;1,43;0,78;12,20;-0,89;1,23;30,29;9,32;17,36;0,31;0,69;0,83;7,62;20,59;6.701,00;16,27;4,93;2,68;6.799.721.859,44
EKTR4;36,08;11,01;7,32;2,22;0,68;26,84;21,56;11,25;3,82;6,28;2,47;1,43;0,82;12,95;-0,95;1,23;30,29;9,32;17,36;0,31;0,69;0,83;7,62;20,59;17.658,00;16,27;4,93;2,84;6.799.721.859,44
ELET5;86,01;2,39;116,50;1,78;0,75;49,56;33,47;4,94;17,19;10,58;3,22;0,33;5,75;14,27;-0,90;1,47;1,53;0,65;6,84;0,42;0,58;0,13;2,97;;10.700,75;48,29;0,74;-1,67;79.915.924.182,94
ELET6;37,61;3,97;50,93;0,78;0,33;49,56;33,47;4,94;7,51;10,58;3,22;0,33;2,52;6,24;-0,39;1,47;1,53;0,65;6,84;0,42;0,58;0,13;2,97;;100.475.767,07;48,29;0,74;-0,73;79.915.924.182,94
EMAE4;64,58;3,07;34,42;2,14;1,18;10,30;-3,01;12,30;-140,73;-73,02;27,64;-0,42;4,24;3,00;-2,17;7,22;6,20;3,43;-2,42;0,55;0,45;0,28;20,52;-10,26;190.385,56;30,26;1,88;-0,83;1.809.595.853,90
ENBR3;24,08;5,90;14,20;1,25;0,38;30,13;19,68;5,63;4,07;7,01;2,95;0,91;0,80;-14,67;-0,50;0,91;8,82;2,65;10,44;0,30;0,67;0,47;6,98;10,00;27.666.157,79;19,22;1,70;-0,26;13.994.459.653,44
ENGI11;45,47;3,31;11,56;1,56;0,28;27,29;21,49;5,95;3,20;7,23;3,91;1,90;0,69;5,63;-0,39;1,23;13,50;2,45;11,24;0,18;0,77;0,41;14,21;23,39;88.688.144,89;29,03;3,92;-0,29;18.465.967.706,24
ENGI3;14,66;2,03;18,89;2,55;0,46;27,29;21,49;5,95;5,23;7,23;3,91;1,90;1,12;9,20;-0,63;1,23;13,50;2,45;11,24;0,18;0,77;0,41;14,21;23,39;91.152,93;5,81;0,78;-0,48;18.465.967.706,24
ENGI4;7,59;3,93;9,75;1,32;0,24;27,29;21,49;5,95;2,70;7,23;3,91;1,90;0,58;4,75;-0,33;1,23;13,50;2,45;11,24;0,18;0,77;0,41;14,21;23,39;141.065,07;5,81;0,78;-0,25;18.465.967.706,24
ENMT3;60,00;5,18;13,47;4,03;1,04;30,32;24,40;13,95;7,70;10,19;2,62;1,37;1,88;30,91;-1,44;1,14;29,93;7,71;17,79;0,26;0,74;0,55;13,11;189,75;197.068,08;14,87;4,45;-0,73;13.278.417.909,52
ENMT4;61,00;5,09;13,70;4,10;1,06;30,32;24,40;13,95;7,83;10,19;2,62;1,37;1,91;31,44;-1,46;1,14;29,93;7,71;17,79;0,26;0,74;0,55;13,11;189,75;25.750,79;14,87;4,45;-0,75;13.278.417.909,52
EQPA3;6,24;7,99;7,73;3,65;1,06;32,48;24,63;19,48;6,11;7,76;1,65;0,98;1,51;8,98;-1,58;1,55;47,23;13,68;23,46;0,29;0,71;0,70;10,57;24,03;20.484,00;1,73;0,82;0,26;13.935.781.614,94
EQPA5;8,41;5,99;10,32;4,87;1,41;32,48;24,63;19,48;8,16;7,76;1,65;0,98;2,01;11,99;-2,11;1,55;47,23;13,68;23,46;0,29;0,71;0,70;10,57;24,03;841,00;1,73;0,82;0,35;13.935.781.614,94
EQPA7;7,00;7,19;8,59;4,06;1,17;32,48;24,63;19,48;6,79;7,76;1,65;0,98;1,67;9,98;-1,76;1,55;47,23;13,68;23,46;0,29;0,71;0,70;10,57;24,03;700,00;1,73;0,82;0,29;13.935.781.614,94
EQTL3;31,15;1,14;21,34;1,89;0,37;29,31;19,04;4,82;5,40;10,82;5,16;1,81;1,03;5,42;-0,49;1,38;8,85;1,72;9,29;0,19;0,77;0,36;24,50;10,54;199.082.859,52;16,23;1,44;-0,43;35.116.344.845,40
ETER3;8,95;4,39;7,01;0,79;0,45;27,61;8,29;6,56;5,55;6,53;0,77;0,11;0,46;1,49;-0,95;2,36;11,26;6,43;11,02;0,57;0,43;0,98;12,27;;2.697.900,00;11,24;1,27;-0,11;547.958.220,25
EUCA3;16,00;4,57;5,61;0,68;0,37;31,82;12,73;9,82;4,33;5,43;1,64;0,26;0,55;2,69;-0,59;1,61;12,13;6,63;11,36;0,55;0,45;0,68;15,81;43,97;27.116,79;23,09;2,80;-0,17;1.248.873.683,60
EUCA4;12,49;6,40;4,41;0,53;0,29;31,82;12,73;9,82;3,40;5,43;1,64;0,26;0,43;2,11;-0,46;1,61;12,13;6,63;11,36;0,55;0,45;0,68;15,81;43,97;404.914,85;23,09;2,80;-0,13;1.248.873.683,60
EVEN3;6,37;2,40;9,24;0,65;0,19;21,48;6,45;5,53;7,92;8,44;-0,05;0,00;0,51;0,36;-0,94;2,92;7,02;2,07;2,59;0,29;0,58;0,37;10,85;;7.583.497,85;9,63;0,68;-0,63;1.312.500.000,00
EZTC3;20,81;1,34;17,99;1,00;0,80;31,07;18,56;23,45;22,73;25,48;-0,49;-0,02;4,22;2,44;-1,36;5,14;5,56;4,46;3,17;0,80;0,19;0,19;2,72;-6,64;53.210.650,93;20,71;1,15;-0,48;4.578.894.214,16
FESA3;60,00;6,03;8,28;1,75;1,37;35,06;24,01;24,15;8,33;5,57;-1,05;-0,22;2,00;4,19;-2,39;4,20;21,19;16,52;15,92;0,78;0,22;0,68;23,14;20,39;21.015,44;36,46;7,73;-0,22;4.783.705.600,00
FESA4;46,88;8,62;6,37;1,35;1,05;35,06;24,01;24,15;6,41;5,57;-1,05;-0,22;1,54;3,23;-1,84;4,20;21,19;16,52;15,92;0,78;0,22;0,68;23,14;20,39;10.848.975,26;36,46;7,73;-0,17;4.783.705.600,00
FIQE3;3,82;3,29;11,72;1,32;0,70;44,99;24,91;15,06;7,09;6,76;-0,55;-0,10;1,77;7,14;-1,00;1,48;11,26;5,93;10,78;0,53;0,47;0,39;;;1.058.249,89;2,91;0,33;1,93;1.390.270.498,56
FLRY3;14,26;3,24;26,52;1,54;0,68;27,08;14,42;5,72;10,53;15,48;4,44;0,65;1,52;10,51;-0,89;1,37;5,79;2,57;7,09;0,44;0,56;0,45;13,37;-1,64;48.251.669,48;9,31;0,54;-1,79;7.830.227.152,35
FRAS3;14,78;2,85;13,38;2,09;1,02;32,90;13,86;8,88;8,56;8,05;-0,26;-0,06;1,19;2,75;-2,50;2,64;15,59;7,59;13,27;0,49;0,51;0,86;29,71;35,77;7.893.289,07;7,02;1,09;0,28;3.953.039.261,52
GEPA3;26,50;11,72;7,63;1,25;0,71;43,92;38,51;23,81;4,72;5,67;1,07;0,29;1,82;-4,87;-0,82;0,48;16,42;9,30;14,04;0,57;0,43;0,39;-1,18;6,80;10.673,13;21,86;3,59;0,02;2.487.372.674,22
GEPA4;25,81;12,44;7,19;1,18;0,67;43,92;38,51;23,81;4,45;5,67;1,07;0,29;1,71;-4,59;-0,77;0,48;16,42;9,30;14,04;0,57;0,43;0,39;-1,18;6,80;16.099,05;21,86;3,59;0,02;2.487.372.674,22
GGBR3;23,51;14,03;4,31;0,84;0,56;19,11;18,52;12,54;2,92;3,58;0,46;0,13;0,54;2,06;-0,95;2,94;19,52;12,96;18,54;0,66;0,33;1,03;17,42;;1.203.945,26;27,87;5,44;-0,10;43.446.911.102,02
GGBR4;25,20;12,96;4,67;0,91;0,60;19,11;18,52;12,54;3,16;3,58;0,46;0,13;0,59;2,23;-1,03;2,94;19,52;12,96;18,54;0,66;0,33;1,03;17,42;;272.720.854,19;27,87;5,44;-0,11;43.446.911.102,02
GGPS3;17,64;1,46;20,93;4,25;1,28;17,33;10,80;5,68;11,01;12,03;0,53;0,20;1,19;3,60;-3,01;2,63;20,31;6,12;13,31;0,30;0,70;1,08;;;45.306.577,93;4,18;0,85;0,69;11.951.187.347,26
GOAU3;11,51;9,96;3,76;0,69;0,16;19,11;18,44;4,20;0,86;1,26;0,39;0,32;0,16;0,57;-0,28;3,03;18,39;4,28;18,11;0,23;0,33;1,02;17,42;;591.100,67;16,83;3,10;-0,09;12.057.619.958,66
GOAU4;11,59;9,94;3,77;0,69;0,16;19,11;18,44;4,20;0,86;1,26;0,39;0,32;0,16;0,57;-0,28;3,03;18,39;4,28;18,11;0,23;0,33;1,02;17,42;;82.286.889,15;16,83;3,10;-0,09;12.057.619.958,66
GRND3;6,79;20,89;11,11;1,83;1,67;42,35;9,28;22,64;27,11;24,87;-2,90;-0,20;2,51;3,14;-4,29;7,66;16,52;15,03;5,87;0,91;0,09;0,66;2,21;-3,36;9.214.795,59;3,74;0,62;-0,96;6.188.817.600,00
HBOR3;2,74;3,26;8,91;0,27;0,07;27,82;16,65;3,87;2,07;11,38;9,08;1,19;0,35;0,14;-0,21;3,62;3,04;0,76;3,64;0,25;0,60;0,20;11,84;;3.957.875,52;10,35;0,31;-0,25;374.783.001,60
HBTS5;48,20;6,01;3,68;0,77;0,30;89,64;133,89;118,82;3,26;4,71;1,15;0,27;4,37;-8,61;-0,35;0,77;20,89;8,29;16,33;0,40;0,60;0,07;49,55;;26.960,30;62,76;13,11;-0,35;440.243.713,40
HYPE3;38,32;3,20;14,07;2,21;1,02;63,19;32,65;21,45;9,24;12,53;2,91;0,70;3,02;6,24;-1,54;1,96;15,70;7,29;12,07;0,46;0,54;0,34;16,61;12,45;110.578.689,48;17,44;2,74;0,51;24.399.370.101,96
IGTI11;20,19;1,80;29,32;2,02;1,12;60,23;49,05;25,61;15,31;13,92;3,56;0,47;7,51;8,03;-1,41;3,22;6,91;3,82;7,27;0,55;0,44;0,15;7,95;29,39;68.801.116,00;10,05;0,69;-0,08;5.374.618.760,50
IGTI3;2,71;1,92;11,76;0,81;0,45;60,23;49,05;25,61;6,14;13,92;3,56;0,47;3,01;3,22;-0,56;3,22;6,91;3,82;7,27;0,55;0,44;0,15;7,95;29,39;157.193,85;3,35;0,23;-0,03;5.374.618.760,50
IGTI4;8,74;1,79;37,77;2,61;1,44;60,23;49,05;25,61;19,73;13,92;3,56;0,47;9,68;10,34;-1,81;3,22;6,91;3,82;7,27;0,55;0,44;0,15;7,95;29,39;7.363,60;3,35;0,23;-0,11;5.374.618.760,50
INTB3;22,00;1,83;13,63;3,01;1,53;30,50;11,80;12,24;14,14;13,93;-0,66;-0,14;1,67;3,36;-5,90;2,59;22,12;11,22;14,41;0,51;0,49;0,92;23,09;23,75;16.687.208,81;7,36;1,63;0,36;7.269.690.530,90
ITSA3;9,11;6,28;6,69;1,15;0,87;34,55;199,77;169,98;5,69;6,28;0,32;0,07;11,37;20,31;-1,00;1,49;17,26;12,97;16,31;0,75;0,21;0,08;11,30;10,26;1.692.721,78;7,92;1,37;-221,99;87.876.450.485,45
ITSA4;9,02;6,37;6,59;1,14;0,85;34,55;199,77;169,98;5,60;6,28;0,32;0,07;11,20;20,00;-0,98;1,49;17,26;12,97;16,31;0,75;0,21;0,08;11,30;10,26;230.574.184,41;7,92;1,37;-218,59;87.876.450.485,45
ITUB3;22,85;5,37;7,09;1,25;0,09;32,97;11,01;9,29;5,98;6,87;;;0,66;;-0,09;;17,65;1,30;;0,07;0,92;0,14;13,63;6,36;18.346.412,41;18,24;3,22;0,38;242.580.705.648,57
ITUB4;26,80;4,59;8,30;1,46;0,11;32,97;11,01;9,29;7,00;6,87;;;0,77;;-0,11;;17,65;1,30;;0,07;0,92;0,14;13,63;6,36;735.055.181,52;18,24;3,22;0,45;242.580.705.648,57
JALL3;8,65;5,19;3,15;1,27;0,40;30,21;51,55;42,37;2,59;5,26;2,67;1,31;1,34;1,92;-0,61;2,53;40,16;12,66;16,71;0,32;0,68;0,30;;;9.149.859,26;6,74;2,71;;2.513.766.186,23
JBSS3;18,38;10,82;8,82;0,97;0,21;-4,09;-3,86;1,26;-2,89;-8,59;-5,65;1,89;0,11;1,90;-0,33;1,43;10,97;2,34;-12,57;0,21;0,77;1,85;18,10;54,13;169.302.655,37;19,10;2,10;-0,11;40.990.790.517,60
JHSF3;4,83;8,91;6,97;0,64;0,30;55,96;44,96;27,67;4,29;7,74;3,17;0,47;1,93;1,41;-0,44;3,42;9,21;4,35;7,66;0,47;0,49;0,16;39,82;;16.258.660,07;7,41;0,68;-0,15;3.233.603.855,16
JOPA3;21,00;3,91;15,52;0,39;0,10;19,66;4,75;0,65;2,13;8,39;6,24;1,14;0,10;0,31;-0,35;1,78;2,51;0,64;5,08;0,25;0,66;0,98;16,21;-5,65;45.863,08;53,87;1,35;-0,25;223.911.091,40
JOPA4;33,80;2,67;24,98;0,63;0,16;19,66;4,75;0,65;3,43;8,39;6,24;1,14;0,16;0,51;-0,57;1,78;2,51;0,64;5,08;0,25;0,66;0,98;16,21;-5,65;3.380,00;53,87;1,35;-0,40;223.911.091,40
JSLG3;8,42;2,81;6,61;1,46;0,25;18,43;17,19;5,43;2,09;6,58;4,33;3,03;0,36;2,99;-0,33;1,48;22,07;3,74;15,26;0,17;0,83;0,69;-3,66;;1.912.828,81;5,75;1,27;0,08;2.403.156.744,42
KEPL3;11,20;9,92;6,58;3,08;1,69;34,29;25,06;19,31;5,07;4,76;-0,27;-0,17;1,27;5,51;-4,65;1,93;46,85;25,67;36,97;0,55;0,45;1,33;25,71;;17.523.948,96;3,72;1,74;0,54;2.061.389.891,10
KLBN11;22,16;6,25;5,54;2,14;0,51;46,97;32,16;23,06;3,97;7,18;3,08;1,66;1,28;4,69;-0,67;1,86;38,54;9,22;11,49;0,24;0,71;0,40;19,06;53,54;88.635.664,59;10,49;4,04;0,31;25.168.159.546,88
KLBN3;4,45;6,25;5,54;2,14;0,51;46,97;32,16;23,06;3,97;7,18;3,08;1,66;1,28;4,69;-0,67;1,86;38,54;9,22;11,49;0,24;0,71;0,40;19,06;53,54;1.690.117,52;2,10;0,81;0,31;25.168.159.546,88
KLBN4;4,45;6,22;5,57;2,15;0,51;46,97;32,16;23,06;3,99;7,18;3,08;1,66;1,28;4,71;-0,67;1,86;38,54;9,22;11,49;0,24;0,71;0,40;19,06;53,54;10.522.158,15;2,10;0,81;0,31;25.168.159.546,88
LAND3;20,17;6,79;13,02;2,74;2,10;94,09;67,86;150,05;28,80;35,82;1,28;0,12;19,54;-42,26;-2,12;0,19;21,03;16,09;-2,85;0,76;0,24;0,11;;;1.909.845,96;7,29;1,53;0,02;1.920.690.161,52
LAVV3;8,43;3,65;10,39;1,31;0,79;33,64;19,83;21,54;11,29;8,54;-3,32;-0,39;2,24;1,33;-3,46;4,33;12,60;7,62;8,46;0,60;0,35;0,35;122,69;;6.467.705,22;6,16;0,78;0,43;1.608.246.877,12
LEVE3;48,00;9,14;8,66;4,29;2,03;29,06;19,56;15,85;7,02;6,68;0,22;0,13;1,37;6,70;-5,47;1,93;49,55;23,47;34,33;0,47;0,53;1,48;13,28;24,38;16.571.849,15;11,11;5,51;0,22;6.117.749.280,00
LIPR3;73,00;3,24;37,47;4,04;3,78;;;;41,82;40,93;-0,89;-0,09;;34,50;-4,30;11,06;10,78;10,10;9,33;0,94;0,06;0,00;;-10,18;7.300,00;18,07;1,95;-6,00;858.836.897,00
LOGG3;19,12;4,72;8,82;0,55;0,32;98,61;140,74;91,28;5,72;10,17;4,58;0,44;8,05;3,49;-0,38;2,36;6,18;3,61;5,86;0,59;0,41;0,04;16,90;43,17;6.585.290,56;35,67;2,20;-0,19;1.985.973.953,76
LREN3;15,56;4,65;14,70;1,54;0,75;59,99;7,71;7,63;14,55;15,04;-0,56;-0,06;1,12;2,99;-1,84;1,73;10,46;5,09;7,95;0,49;0,51;0,67;12,26;6,76;367.487.276,00;10,08;1,05;-1,36;14.939.650.661,43
MELK3;4,19;8,01;10,62;0,72;0,36;20,11;5,20;7,61;15,55;13,74;-3,12;-0,14;0,81;0,64;-2,00;3,11;6,74;3,35;1,78;0,50;0,46;0,44;17,62;2,47;1.184.950,85;5,79;0,39;-0,42;856.017.765,15
MERC4;7,25;6,21;-36,31;0,53;0,47;70,52;-11,19;-7,54;-24,49;-39,94;;;2,74;8,04;-0,50;;-1,45;-1,31;;0,90;0,10;0,17;-29,95;;6.271,75;13,81;-0,20;0,28;212.314.406,95
MILS3;13,00;1,70;13,21;2,40;1,21;64,57;31,89;19,10;7,91;9,21;1,29;0,39;2,52;5,25;-1,87;2,83;18,18;9,15;15,55;0,50;0,50;0,48;30,26;;13.423.242,37;5,43;0,99;0,37;3.209.404.393,68
MOAR3;380,00;1,29;5,62;2,99;1,57;;;;3,97;3,23;-0,21;-0,16;;5,35;-2,66;3,50;53,22;27,86;39,35;0,52;0,48;0,00;;42,45;188.171,90;127,00;67,59;0,00;4.655.463.980,00
MODL3;3,08;1,42;-29,78;1,82;0,29;50,83;-5,11;-5,48;-31,96;-29,26;;;1,63;;-0,32;;-6,10;-0,97;;0,16;0,84;0,18;;;18.194.928,05;1,70;-0,10;0,19;1.985.844.000,00
MOVI3;12,15;3,44;38,94;1,45;0,21;33,44;19,87;1,09;2,14;7,77;5,46;3,71;0,43;2,32;-0,28;1,63;3,73;0,54;12,01;0,15;0,85;0,50;31,22;11,54;46.004.976,85;8,48;0,32;-0,44;4.467.184.720,38
MRFG3;7,45;12,46;-2,97;1,19;0,04;11,10;1,10;-1,17;3,17;31,86;28,67;10,74;0,03;0,87;-0,06;1,14;-39,99;-1,28;1,44;0,03;0,82;1,09;66,77;;113.163.702,59;6,14;-2,46;0,02;4.818.000.000,00
MRSA3B;26,78;2,18;8,69;1,52;0,62;42,70;35,70;17,70;4,31;5,43;1,54;0,54;1,54;-17,70;-0,73;0,81;17,48;7,12;15,94;0,41;0,59;0,40;9,87;17,84;21.424,00;17,63;3,08;0,08;9.105.200.000,00
MRSA5B;26,78;2,40;8,69;1,52;0,62;42,70;35,70;17,70;4,31;5,43;1,54;0,54;1,54;-17,70;-0,73;0,81;17,48;7,12;15,94;0,41;0,59;0,40;9,87;17,84;8.034,00;17,63;3,08;0,08;9.105.200.000,00
MRSA6B;26,39;2,44;8,56;1,50;0,61;42,70;35,70;17,70;4,24;5,43;1,54;0,54;1,52;-17,45;-0,72;0,81;17,48;7,12;15,94;0,41;0,59;0,40;9,87;17,84;5.278,00;17,63;3,08;0,08;9.105.200.000,00
MRVE3;11,72;1,71;-54,19;1,08;0,28;20,68;-0,38;-1,75;-248,17;-540,64;-286,47;1,25;0,95;1,15;-0,53;2,06;-2,00;-0,51;-0,48;0,26;0,71;0,29;6,86;;109.866.933,78;10,71;-0,21;0,45;6.513.238.755,63
MTRE3;5,14;18,13;5,49;0,52;0,25;24,30;10,97;12,11;6,07;10,79;4,56;0,39;0,67;0,48;-1,20;2,85;9,49;4,51;4,21;0,47;0,51;0,37;69,15;;8.419.587,96;9,72;0,92;0,02;536.278.337,40
MTSA3;77,00;3,05;7,16;1,62;1,24;30,78;15,40;13,02;6,05;4,12;-0,84;-0,22;0,93;2,21;-5,47;3,60;22,64;17,26;18,07;0,76;0,24;1,33;27,16;48,38;7.700,00;47,51;10,75;0,19;560.090.610,00
MTSA4;52,00;5,02;4,79;1,08;0,83;30,78;15,40;13,02;4,05;4,12;-0,84;-0,22;0,62;1,48;-3,66;3,60;22,64;17,26;18,07;0,76;0,24;1,33;27,16;48,38;107.559,41;47,51;10,75;0,13;560.090.610,00
MULT3;24,94;3,41;16,95;2,19;1,40;91,73;72,64;46,15;10,77;12,50;1,38;0,28;7,82;94,66;-1,60;1,13;12,91;8,23;13,57;0,64;0,36;0,18;9,22;18,95;99.707.856,56;11,34;1,46;0,50;14.910.884.917,50
